,TOP20_SECTOR_top4_biweekly__bull_only__NO_STOP,TOP20_SECTOR_top4_biweekly__bull_only__BTC_LT_10D,TOP20_SECTOR_top4_biweekly__bull_only__BTC_LT_14D,TOP20_SECTOR_top4_biweekly__bull_only__BTC_LT_21D,TOP20_SECTOR_top4_biweekly__bull_only__BTC_LT_28D,TOP20_SECTOR_top4_biweekly__bull_only__BTC_LT_20DMA
2021-06-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-05,103697.2995158441,100000.0,100000.0,103697.2995158441,103697.2995158441,100000.0
2021-11-06,105135.17282786922,100000.0,100000.0,103489.90491681242,105135.17282786922,100000.0
2021-11-07,107209.48354980352,100000.0,100000.0,103489.90491681242,107209.48354980352,100000.0
2021-11-08,107894.3441412102,100000.0,100000.0,103489.90491681242,107894.3441412102,100000.0
2021-11-09,106527.64587656129,100000.0,100000.0,103489.90491681242,106527.64587656129,100000.0
2021-11-10,101175.6155102104,100000.0,100000.0,103489.90491681242,101175.6155102104,100000.0
2021-11-11,104577.00554787583,100000.0,100000.0,103489.90491681242,104577.00554787583,100000.0
2021-11-12,101597.33049586114,100000.0,100000.0,103489.90491681242,101597.33049586114,100000.0
2021-11-13,104184.8187207766,100000.0,100000.0,103489.90491681242,104184.8187207766,100000.0
2021-11-14,103602.98192190792,100000.0,100000.0,103489.90491681242,103602.98192190792,100000.0
2021-11-15,101812.22767546262,100000.0,100000.0,103489.90491681242,101812.22767546262,100000.0
2021-11-16,95412.96866501625,100000.0,100000.0,103489.90491681242,95412.96866501625,100000.0
2021-11-17,97479.4810468812,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-18,89138.56341452792,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-19,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-20,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-21,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-22,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-23,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-24,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-25,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-26,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-27,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-28,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-29,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-11-30,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-01,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-02,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-03,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-04,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-05,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-06,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-07,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-08,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-09,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-10,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-11,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-12,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-13,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-14,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-15,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-16,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-17,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-18,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-19,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-20,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-21,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-22,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-23,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-24,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-25,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-26,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-27,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-28,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-29,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-30,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2021-12-31,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-01,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-02,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-03,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-04,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-05,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-06,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-07,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-08,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-09,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-10,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-11,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-12,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-13,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-14,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-15,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-16,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-17,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-18,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-19,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-20,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-21,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-22,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-23,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-24,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-25,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-26,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-27,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-28,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-29,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-30,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-01-31,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-01,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-02,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-03,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-04,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-05,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-06,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-07,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-08,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-09,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-10,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-11,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-12,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-13,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-14,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-15,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-16,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-17,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-18,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-19,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-20,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-21,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-22,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-23,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-24,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-25,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-26,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-27,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-02-28,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-01,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-02,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-03,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-04,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-05,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-06,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-07,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-08,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-09,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-10,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-11,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-12,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-13,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-14,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-15,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-16,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-17,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-18,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-19,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-20,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
2022-03-21,88960.28628769887,100000.0,100000.0,103489.90491681242,95222.14272768621,100000.0
