,TOP20_SECTOR_top3_biweekly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only,SECTOR_V2A_top3_biweekly__bull_only,SECTOR_V2B_top3_biweekly__bull_only,SECTOR_V2C_top3_biweekly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only__BTC_LT_21D,SECTOR_V2B_top3_biweekly__bull_only__BTC_LT_21D
2021-06-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-06-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-07-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-08-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-09-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-05,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-06,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-07,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-08,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-09,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-10,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-11,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-12,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-13,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-14,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-15,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-16,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-17,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-18,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-19,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-20,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-21,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-22,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-23,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-24,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-25,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-26,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-27,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-28,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-29,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-30,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-10-31,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-01,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-02,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-03,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-04,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0
2021-11-05,103857.01244976242,103697.2995158441,103857.01244976242,106595.1301653448,118865.06340117073,103697.2995158441,106595.1301653448
2021-11-06,106224.29070555406,105135.17282786922,106224.29070555406,107229.31134730426,114989.21914264871,103489.90491681242,106381.93990501411
2021-11-07,108003.49762796155,107209.48354980352,108003.49762796155,108257.93317539127,112513.64878582004,103489.90491681242,106381.93990501411
2021-11-08,107437.74466961181,107894.3441412102,107437.74466961181,107796.27177235422,109134.07985114475,103489.90491681242,106381.93990501411
2021-11-09,104843.86240563175,106527.64587656129,104843.86240563175,105421.00458824103,107811.9800221773,103489.90491681242,106381.93990501411
2021-11-10,99376.04527064704,101175.6155102104,99376.04527064704,99195.97499153679,100100.0977958197,103489.90491681242,106381.93990501411
2021-11-11,103285.82628938847,104577.00554787583,103285.82628938847,104001.52663333016,109442.10165762773,103489.90491681242,106381.93990501411
2021-11-12,100101.20031713722,101597.33049586114,100101.20031713722,100575.73523136166,102957.48436988995,103489.90491681242,106381.93990501411
2021-11-13,103369.92013727198,104184.8187207766,103369.92013727198,102377.92011678513,102493.6627648983,103489.90491681242,106381.93990501411
2021-11-14,103201.62557283169,103602.98192190792,103201.62557283169,102762.28679361742,104358.58349749618,103489.90491681242,106381.93990501411
2021-11-15,102488.37306520184,101812.22767546262,102488.37306520184,102087.31072759182,104753.83849290697,103489.90491681242,106381.93990501411
2021-11-16,97035.19994405679,95412.96866501625,97035.19994405679,95537.64538279682,95585.90752162867,103489.90491681242,106381.93990501411
2021-11-17,99586.66769174502,97479.4810468812,99586.66769174502,97174.88631598248,95469.89359183764,103489.90491681242,106381.93990501411
2021-11-18,90918.81897920881,89138.56341452792,90918.81897920881,88571.38018878056,85013.30773522177,103489.90491681242,106381.93990501411
2021-11-19,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-20,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-21,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-22,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-23,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-24,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-25,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-26,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-27,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-28,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-29,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-11-30,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-01,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-02,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-03,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-04,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-05,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-06,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-07,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-08,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-09,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-10,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-11,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-12,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-13,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-14,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-15,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-16,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-17,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-18,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-19,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-20,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-21,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-22,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-23,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-24,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-25,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-26,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-27,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-28,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-29,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-30,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2021-12-31,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-01,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-02,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-03,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-04,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-05,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-06,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-07,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-08,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-09,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-10,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-11,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-12,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-13,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-14,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-15,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-16,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-17,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-18,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-19,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-20,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-21,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-22,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-23,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-24,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-25,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-26,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-27,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-28,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
2022-01-29,90736.98134125039,88960.28628769887,90736.98134125039,88394.237428403,84843.28111975132,103489.90491681242,106381.93990501411
