,TOP20_MOM_top8_biweekly__bull_only,TOP20_SECTOR_top4_biweekly__bull_only,SECTOR_LEAD_V3_top1_biweekly_NO_STOP,SECTOR_LEAD_V3_top1_biweekly_BTC14_reentry_0,SECTOR_LEAD_V3_top1_biweekly_BTC14_reentry_1,SECTOR_LEAD_V3_top1_biweekly_BTC18_reentry_0,SECTOR_LEAD_V3_top1_biweekly_BTC18_reentry_1,SECTOR_LEAD_V3_top1_biweekly_BTC21_reentry_0,SECTOR_LEAD_V3_top1_biweekly_BTC21_reentry_1,SECTOR_LEAD_V3_top1_biweekly_BTC24_reentry_0,SECTOR_LEAD_V3_top1_biweekly_BTC24_reentry_1,SECTOR_LEAD_V3_top1_7D_NO_STOP,SECTOR_LEAD_V3_top1_7D_BTC14_reentry_0,SECTOR_LEAD_V3_top1_7D_BTC14_reentry_1,SECTOR_LEAD_V3_top1_7D_BTC18_reentry_0,SECTOR_LEAD_V3_top1_7D_BTC18_reentry_1,SECTOR_LEAD_V3_top1_7D_BTC21_reentry_0,SECTOR_LEAD_V3_top1_7D_BTC21_reentry_1,SECTOR_LEAD_V3_top1_7D_BTC24_reentry_0,SECTOR_LEAD_V3_top1_7D_BTC24_reentry_1,SECTOR_LEAD_V3_top2_biweekly_NO_STOP,SECTOR_LEAD_V3_top2_biweekly_BTC14_reentry_0,SECTOR_LEAD_V3_top2_biweekly_BTC14_reentry_1,SECTOR_LEAD_V3_top2_biweekly_BTC18_reentry_0,SECTOR_LEAD_V3_top2_biweekly_BTC18_reentry_1,SECTOR_LEAD_V3_top2_biweekly_BTC21_reentry_0,SECTOR_LEAD_V3_top2_biweekly_BTC21_reentry_1,SECTOR_LEAD_V3_top2_biweekly_BTC24_reentry_0,SECTOR_LEAD_V3_top2_biweekly_BTC24_reentry_1,SECTOR_LEAD_V3_top2_7D_NO_STOP,SECTOR_LEAD_V3_top2_7D_BTC14_reentry_0,SECTOR_LEAD_V3_top2_7D_BTC14_reentry_1,SECTOR_LEAD_V3_top2_7D_BTC18_reentry_0,SECTOR_LEAD_V3_top2_7D_BTC18_reentry_1,SECTOR_LEAD_V3_top2_7D_BTC21_reentry_0,SECTOR_LEAD_V3_top2_7D_BTC21_reentry_1,SECTOR_LEAD_V3_top2_7D_BTC24_reentry_0,SECTOR_LEAD_V3_top2_7D_BTC24_reentry_1
2023-12-20,0.07532733056271201,0.04761714807968098,0.17051070840197702,-0.0020000000000000018,-0.0020000000000000018,0.17051070840197702,0.17051070840197702,0.17051070840197702,0.17051070840197702,0.17051070840197702,0.17051070840197702,0.17051070840197702,-0.0020000000000000018,-0.0020000000000000018,0.17051070840197702,0.17051070840197702,0.17051070840197702,0.17051070840197702,0.17051070840197702,0.17051070840197702,0.09249861693698169,-0.0020000000000000018,-0.0020000000000000018,0.09249861693698169,0.09249861693698169,0.09249861693698169,0.09249861693698169,0.09249861693698169,0.09249861693698169,0.09249861693698169,-0.0020000000000000018,-0.0020000000000000018,0.09249861693698169,0.09249861693698169,0.09249861693698169,0.09249861693698169,0.09249861693698169,0.09249861693698169
2023-12-21,0.05075063604380636,0.025441999000746618,-0.05348346235045742,0.0,0.0,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,0.0,0.0,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,-0.05348346235045742,-0.020434907602929764,0.0,0.0,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764,0.0,0.0,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764,-0.020434907602929764
2023-12-22,0.049340007315346934,0.0021233703275584936,-0.043122676579925745,0.0,-0.04503643122676593,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,0.0,-0.04503643122676593,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,-0.043122676579925745,-0.00014152784523113748,0.0,-7.526259324885931e-05,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748,0.0,-7.526259324885931e-05,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748,-0.00014152784523113748
2023-12-23,0.04143229112877633,0.02083318006746393,0.09298109298109303,0.0,-0.0020000000000000018,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.0,-0.0020000000000000018,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.09298109298109303,0.05385524270991171,0.0,-0.0020000000000000018,0.05385524270991171,0.05385524270991171,0.05385524270991171,0.05385524270991171,0.05385524270991171,0.05385524270991171,0.05385524270991171,0.0,-0.0020000000000000018,0.05385524270991171,0.05385524270991171,0.05385524270991171,0.05385524270991171,0.05385524270991171,0.05385524270991171
2023-12-24,-0.0008128606044521813,-0.023323483907379483,-0.03838862559241718,0.0,-0.04031184834123236,-0.0020000000000000018,-0.0020000000000000018,-0.03838862559241718,-0.03838862559241718,-0.03838862559241718,-0.03838862559241718,-0.03838862559241718,0.0,-0.04031184834123236,-0.0020000000000000018,-0.0020000000000000018,-0.03838862559241718,-0.03838862559241718,-0.03838862559241718,-0.03838862559241718,-0.0381565850789487,0.0,-0.04007108662548997,-0.0020000000000000018,-0.0020000000000000018,-0.0381565850789487,-0.0381565850789487,-0.0381565850789487,-0.0381565850789487,-0.0381565850789487,0.0,-0.04007108662548997,-0.0020000000000000018,-0.0020000000000000018,-0.0381565850789487,-0.0381565850789487,-0.0381565850789487,-0.0381565850789487
2023-12-25,0.018439438594226365,0.026132401884546352,0.0682602267126664,0.0,-0.0020000000000000018,0.0,0.0,0.0682602267126664,0.0682602267126664,0.0682602267126664,0.0682602267126664,0.0682602267126664,0.0,-0.0020000000000000018,0.0,0.0,0.0682602267126664,0.0682602267126664,0.0682602267126664,0.0682602267126664,0.05166924393069028,0.0,-0.0020000000000000018,0.0,0.0,0.05166924393069028,0.05166924393069028,0.05166924393069028,0.05166924393069028,0.05166924393069028,0.0,-0.0020000000000000018,0.0,0.0,0.05166924393069028,0.05166924393069028,0.05166924393069028,0.05166924393069028
2023-12-26,-0.04142894350257942,-0.04731459193719967,-0.1049596309111881,0.0,-0.10674971164936575,0.0,-0.10674971164936575,-0.1049596309111881,-0.1049596309111881,-0.1049596309111881,-0.1049596309111881,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.07335011510093525,0.0,-0.07339300464500953,0.0,-0.07339300464500953,-0.07335011510093525,-0.07335011510093525,-0.07335011510093525,-0.07335011510093525,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
2023-12-27,0.03463624323074388,0.03473035904039112,0.012113402061855849,0.0,0.012113402061855849,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.012113402061855849,0.012113402061855849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005942864038146,0.0,0.020499027151820837,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.02005942864038146,0.02005942864038146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-28,-0.05256208824756381,-0.04118152389178209,-0.09472880061115374,0.0,-0.09472880061115374,0.0,0.0,0.0,0.0,-0.09472880061115374,-0.09472880061115374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06102067342028972,0.0,-0.0591711603516476,0.0,0.0,0.0,0.0,-0.06102067342028972,-0.06102067342028972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,0.014116405025299095,-0.012147832998939956,0.008157524613221057,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.008157524613221057,0.008157524613221057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004729044490497714,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,-0.004729044490497714,-0.004729044490497714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-30,0.005084650513299982,-0.0046531868257385645,0.0418526785714286,0.0,0.03976897321428585,0.0,0.03976897321428585,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020648440132972734,0.0,0.018884486607142925,0.0,0.018884486607142925,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,0.0014114029410006168,-0.012926385639293048,-0.0433851098018212,0.0,-0.0020000000000000018,0.0,-0.0433851098018212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025656567848832523,0.0,-0.0020000000000000018,0.0,-0.025893677628574308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.05984090222277816,0.05408380119766676,0.11282194848824201,0.0,0.11059630459126546,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07190350496174291,0.0,0.07020829722316901,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02,-0.005951027187163116,-0.003403936573163069,0.07527975270479148,0.0774389489953633,0.07527975270479148,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.0774389489953633,0.009529733721650668,0.011556901861654145,0.009529733721650668,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145,0.011556901861654145
2024-01-03,-0.045642972207772026,-0.058569957585756005,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,0.03078024337866858,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532,-0.04106787180326532
2024-01-04,0.03208246436901607,0.01776601747480644,-0.036111111111111094,-0.0020000000000000018,-0.0020000000000000018,-0.036111111111111094,-0.036111111111111094,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.036111111111111094,-0.0020000000000000018,-0.0020000000000000018,-0.036111111111111094,-0.036111111111111094,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.006541353722946508,-0.0020000000000000018,-0.0020000000000000018,-0.006541353722946508,-0.006541353722946508,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.006541353722946508,-0.0020000000000000018,-0.0020000000000000018,-0.006541353722946508,-0.006541353722946508,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
2024-01-05,-0.033077780837495796,-0.026967645334001755,-0.04034582132564846,0.0,-0.042265129682997116,-0.04034582132564846,-0.04034582132564846,0.0,-0.042265129682997116,0.0,-0.042265129682997116,-0.04034582132564846,0.0,-0.042265129682997116,-0.04034582132564846,-0.04034582132564846,0.0,-0.042265129682997116,0.0,-0.042265129682997116,-0.04572854256607184,0.0,-0.04830684572136312,-0.04572854256607184,-0.04572854256607184,0.0,-0.04830684572136312,0.0,-0.04830684572136312,-0.04572854256607184,0.0,-0.04830684572136312,-0.04572854256607184,-0.04572854256607184,0.0,-0.04830684572136312,0.0,-0.04830684572136312
2024-01-06,-0.0697450809525757,-0.034341187426305875,-0.09759759759759767,0.0,-0.09759759759759767,-0.09759759759759767,-0.09759759759759767,0.0,-0.09759759759759767,0.0,-0.09759759759759767,-0.09759759759759767,0.0,-0.09759759759759767,-0.09759759759759767,-0.09759759759759767,0.0,-0.09759759759759767,0.0,-0.09759759759759767,-0.0735046860642643,0.0,-0.07048178055124721,-0.0735046860642643,-0.0735046860642643,0.0,-0.07048178055124721,0.0,-0.07048178055124721,-0.0735046860642643,0.0,-0.07048178055124721,-0.0735046860642643,-0.0735046860642643,0.0,-0.07048178055124721,0.0,-0.07048178055124721
2024-01-07,-0.03435296591842518,-0.026265292885690017,-0.061564059900166446,0.0,-0.061564059900166446,-0.061564059900166446,-0.061564059900166446,0.0,-0.061564059900166446,0.0,-0.061564059900166446,-0.061564059900166446,0.0,-0.061564059900166446,-0.061564059900166446,-0.061564059900166446,0.0,-0.061564059900166446,0.0,-0.061564059900166446,-0.05445425894132794,0.0,-0.05358822469618596,-0.05445425894132794,-0.05445425894132794,0.0,-0.05358822469618596,0.0,-0.05358822469618596,-0.05445425894132794,0.0,-0.05358822469618596,-0.05445425894132794,-0.05445425894132794,0.0,-0.05358822469618596,0.0,-0.05358822469618596
2024-01-08,0.08950559917490075,0.0805480322493306,0.2171985815602837,0.0,0.2171985815602837,0.2171985815602837,0.2171985815602837,0.0,0.2171985815602837,0.0,0.2171985815602837,0.2171985815602837,0.0,0.2171985815602837,0.2171985815602837,0.2171985815602837,0.0,0.2171985815602837,0.0,0.2171985815602837,0.13666242020821984,0.0,0.12693510374364902,0.13666242020821984,0.13666242020821984,0.0,0.12693510374364902,0.0,0.12693510374364902,0.13666242020821984,0.0,0.12693510374364902,0.13666242020821984,0.13666242020821984,0.0,0.12693510374364902,0.0,0.12693510374364902
2024-01-09,-0.024224211938741358,-0.03447365672284841,-0.0706482155863074,0.0,-0.0706482155863074,-0.0706482155863074,-0.0706482155863074,0.0,-0.0706482155863074,0.0,-0.0706482155863074,-0.0020000000000000018,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,-0.0020000000000000018,-0.06754865968613755,0.0,-0.06714430347071709,-0.06754865968613755,-0.06754865968613755,0.0,-0.06714430347071709,0.0,-0.06714430347071709,-0.0020000000000000018,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,-0.0020000000000000018
2024-01-10,0.0963115201628002,0.06289815577491353,0.08934169278996862,0.0,0.08934169278996862,0.08934169278996862,0.08934169278996862,0.0,0.08934169278996862,0.0,0.08934169278996862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08668006049410204,0.0,0.08633413834000736,0.08668006049410204,0.08668006049410204,0.0,0.08633413834000736,0.0,0.08633413834000736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-11,0.04103680168743762,0.0013400021970151332,-0.058273381294964066,0.0,-0.058273381294964066,-0.058273381294964066,-0.058273381294964066,0.0,-0.058273381294964066,0.0,-0.058273381294964066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003055347533295061,0.0,0.011048074552799214,0.003055347533295061,0.003055347533295061,0.0,0.011048074552799214,0.0,0.011048074552799214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-12,-0.035971429834363855,-0.06844675679945156,-0.06569900687547747,0.0,-0.06569900687547747,-0.06569900687547747,-0.06569900687547747,0.0,-0.06569900687547747,0.0,-0.06569900687547747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07025811948320282,0.0,-0.0708115516228327,-0.07025811948320282,-0.07025811948320282,0.0,-0.0708115516228327,0.0,-0.0708115516228327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-13,0.02784603006252584,0.014410701058440889,0.05560098119378565,0.0,0.05560098119378565,-0.0020000000000000018,-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,0.05560098119378565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03411211829005989,0.0,0.031489225732154846,-0.0020000000000000018,-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,0.031489225732154846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-14,-0.03538541565812969,-0.014375024122563862,-0.025561580170410547,0.0,-0.025561580170410547,0.0,-0.02751045701006971,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030423480072403142,0.0,-0.03103078690634764,0.0,-0.03297900008538013,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-15,0.0328937583515303,0.014852188725970716,0.02384737678855342,0.0,-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022069209868635475,0.0,-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-16,0.004283289637691645,-0.008946126768165863,-0.07597372262773738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07411824817518264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04337675164539523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041455821427815676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-17,-0.010462970078528144,-0.002207644764977368,0.01652242328874909,0.0,0.0,0.0,0.014489378442171574,0.0,0.014489378442171574,0.0,0.0,0.01652242328874909,0.0,0.0,0.0,0.014489378442171574,0.0,0.014489378442171574,0.0,0.0,-0.0019784622106748806,0.0,0.0,0.0,-0.003366079912053066,0.0,-0.003366079912053066,0.0,0.0,-0.0019784622106748806,0.0,0.0,0.0,-0.003366079912053066,0.0,-0.003366079912053066,0.0,0.0
2024-01-18,-0.06050464393380228,-0.04608032639948845,-0.10448916408668729,0.0,0.0,0.0,-0.10448916408668729,0.0,-0.0020000000000000018,0.0,0.0,-0.10448916408668729,0.0,0.0,0.0,-0.10448916408668729,0.0,-0.0020000000000000018,0.0,0.0,-0.045449247528354886,0.0,0.0,0.0,-0.0474295969985804,0.0,-0.0020000000000000018,0.0,0.0,-0.045449247528354886,0.0,0.0,0.0,-0.0474295969985804,0.0,-0.0020000000000000018,0.0,0.0
2024-01-19,0.012258679415790619,0.030090017433470395,0.006914433880726101,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.006914433880726101,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.006239014387922959,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.006239014387922959,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0
2024-01-20,-0.015043165844828899,-0.011282045138563457,-0.054077253218884125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054077253218884125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020454772013130618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020454772013130618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,-0.011474092472457786,-0.008392918492990953,-0.03720508166969161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03720508166969161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014023268059021654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014023268059021654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-22,-0.0503564336532456,-0.04259934809656385,0.011310084825636224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011310084825636224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018092936327245845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018092936327245845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-23,-0.006735868448188742,-0.0006118626776511205,0.10438024231127696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341644243091106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.019527817233075728,0.006293122009063845,0.09113924050632893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033914424096523677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,-0.022041979645104126,-0.02620242942506712,-0.088167053364269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04632059248720288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-26,0.06780591329050978,0.06482916081506507,0.2374893977947412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13259650794338929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-27,0.0023412872841426235,0.005399884210982586,-0.04455106237148743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017821543632437375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-28,0.00011589515669130357,0.00020164790663423915,-0.04375896700143467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02336871413312902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-29,0.05342978310122026,0.046391965700062876,0.17179294823705926,0.0,0.16944936234058505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09546014874443598,0.0,0.09281733020513028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-30,-0.01614982774081608,-0.008653745110284161,-0.010883482714468706,-0.012861715749039826,-0.010883482714468706,0.0,0.0,0.0,0.0,0.0,0.0,-0.012861715749039826,-0.012861715749039826,-0.012861715749039826,0.0,0.0,0.0,0.0,0.0,0.0,-0.011563697069130408,-0.011563697069130408,-0.011563697069130408,0.0,0.0,0.0,0.0,0.0,0.0,-0.011563697069130408,-0.011563697069130408,-0.011563697069130408,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,-0.04353828996667253,-0.013608375370177783,-0.01747572815533971,-0.0020000000000000018,-0.0020000000000000018,0.0,-0.019440776699028994,0.0,0.0,0.0,0.0,-0.01747572815533971,-0.0020000000000000018,-0.0020000000000000018,0.0,-0.019440776699028994,0.0,0.0,0.0,0.0,-0.013256399726563672,-0.0020000000000000018,-0.0020000000000000018,0.0,-0.015235409432962532,0.0,0.0,0.0,0.0,-0.013256399726563672,-0.0020000000000000018,-0.0020000000000000018,0.0,-0.015235409432962532,0.0,0.0,0.0,0.0
2024-02-01,0.013446152648352694,0.03566393559870096,0.005270092226614009,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.005270092226614009,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.008741963852562984,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.008741963852562984,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0
2024-02-02,0.01669301823296765,0.008297575323189088,-0.04259501965923984,0.0,-0.04450982961992134,0.0,-0.04450982961992134,0.0,0.0,0.0,0.0,-0.04259501965923984,0.0,-0.04450982961992134,0.0,-0.04450982961992134,0.0,0.0,0.0,0.0,-0.019834756772826978,0.0,-0.021997834072982614,0.0,-0.021997834072982614,0.0,0.0,0.0,0.0,-0.019834756772826978,0.0,-0.021997834072982614,0.0,-0.021997834072982614,0.0,0.0,0.0,0.0
2024-02-03,-0.020387589179384324,-0.012517419003494568,-0.01642710472279263,0.0,-0.01642710472279263,0.0,-0.01642710472279263,0.0,-0.018394250513347088,0.0,0.0,-0.01642710472279263,0.0,-0.01642710472279263,0.0,-0.01642710472279263,0.0,-0.018394250513347088,0.0,0.0,-0.010127689612395296,0.0,-0.010182622554207654,0.0,-0.010182622554207654,0.0,-0.012302479815351375,0.0,0.0,-0.010127689612395296,0.0,-0.010182622554207654,0.0,-0.010182622554207654,0.0,-0.012302479815351375,0.0,0.0
2024-02-04,-0.013111736562609222,0.004207633092006446,0.018093249826026447,0.0,0.018093249826026447,0.0,-0.0020000000000000018,0.0,0.018093249826026447,0.0,0.0,0.018093249826026447,0.0,0.018093249826026447,0.0,-0.0020000000000000018,0.0,0.018093249826026447,0.0,0.0,0.003518624740936227,0.0,0.003644918386429774,0.0,-0.0020000000000000018,0.0,0.003968006945791691,0.0,0.0,0.003518624740936227,0.0,0.003644918386429774,0.0,-0.0020000000000000018,0.0,0.003968006945791691,0.0,0.0
2024-02-05,0.012831116298850143,0.02410735449737955,0.07587149692412853,0.0,0.07587149692412853,0.0,0.0,0.0,0.07587149692412853,0.0,0.0,0.07587149692412853,0.0,0.07587149692412853,0.0,0.0,0.0,0.07587149692412853,0.0,0.0,0.03815236091676644,0.0,0.03848391418386643,0.0,0.0,0.0,0.03933172500568172,0.0,0.0,0.03815236091676644,0.0,0.03848391418386643,0.0,0.0,0.0,0.03933172500568172,0.0,0.0
2024-02-06,0.0124151914109345,-0.01727938000513851,-0.03557814485387556,0.0,-0.03557814485387556,0.0,-0.03750698856416779,0.0,-0.03557814485387556,0.0,0.0,-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,-0.013041795091431663,0.0,-0.013247022696842636,0.0,-0.014759934053172663,0.0,-0.013771212216570627,0.0,0.0,-0.0020000000000000018,0.0,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0
2024-02-07,0.03019672863610534,0.028142411936600942,0.015151515151515138,0.0,0.015151515151515138,0.0,0.015151515151515138,0.0,-0.0020000000000000018,0.0,0.013121212121212089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022132850784679414,0.0,0.022070713922358154,0.0,0.022210411565446675,0.0,-0.0020000000000000018,0.0,0.0200070125569205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
