,daily_return
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,-0.022147489665504727
2022-11-07,-0.0020000000000000018
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.08990239682911394
2023-01-16,-0.01385588450523445
2023-01-17,-0.0021694829574203656
2023-01-18,-0.07113959750558896
2023-01-19,0.015747221013593826
2023-01-20,0.11972698666112058
2023-01-21,-0.01773766293449186
2023-01-22,0.03233850396574178
2023-01-23,0.012993293107767423
2023-01-24,-0.07498280635215648
2023-01-25,0.04463838786663343
2023-01-26,0.02501877999379354
2023-01-27,0.0012226280777507537
2023-01-28,0.010006767986150189
2023-01-29,0.020783328679798485
2023-01-30,-0.06002591684994052
2023-01-31,-0.00853322094736475
2023-02-01,0.059923162666855934
2023-02-02,-0.039864720559747324
2023-02-03,0.007955219393272595
2023-02-04,0.013011813708150965
2023-02-05,-0.047201580791986886
2023-02-06,-0.027294417232993418
2023-02-07,0.05927050004488388
2023-02-08,-0.04957323957572113
2023-02-09,-0.11609408789309139
2023-02-10,0.029813491270817893
2023-02-11,0.017498342734199923
2023-02-12,-0.043231994379400174
2023-02-13,-0.027137634344185035
2023-02-14,0.05866442848639575
2023-02-15,0.07222907080169261
2023-02-16,-0.06258736121456498
2023-02-17,0.06629322732424736
2023-02-18,0.008185952356102977
2023-02-19,0.04849795906547638
2023-02-20,0.3350081739988182
2023-02-21,-0.07140335724403668
2023-02-22,0.010451178870131583
2023-02-23,-0.04435212991583304
2023-02-24,-0.08830198664977784
2023-02-25,-0.01948012536634547
2023-02-26,0.01650104178249112
2023-02-27,-0.025421282714082394
2023-02-28,-0.03252436143114845
2023-03-01,0.0413202201186611
2023-03-02,-0.01713839930197336
2023-03-03,-0.07402276924990214
2023-03-04,-0.02282807263933062
2023-03-05,-0.012804410723333715
2023-03-06,0.013183396331118535
2023-03-07,-0.014806911683370116
2023-03-08,-0.0396643823779792
2023-03-09,-0.07717292615505844
2023-03-10,0.015028612767195249
2023-03-11,0.011790580179183552
2023-03-12,0.013611889858712756
2023-03-13,0.0012520415532870643
2023-03-14,0.0013192912885986452
2023-03-15,-0.03666043654349904
2023-03-16,0.015164414791251302
2023-03-17,0.03922313297669455
2023-03-18,-0.015638315543442638
2023-03-19,0.03747399196577805
2023-03-20,-0.035620436127482336
2023-03-21,0.253805978752466
2023-03-22,-0.10055156494839368
2023-03-23,0.05294993349947408
2023-03-24,-0.04259459455853032
2023-03-25,0.044175164207339135
2023-03-26,0.014810459096058048
2023-03-27,-0.036283699489066734
2023-03-28,0.026544595344629496
2023-03-29,0.01397286313870727
2023-03-30,-0.0049944765143550285
2023-03-31,0.014551711701838554
2023-04-01,0.0031255682990694034
2023-04-02,-0.007749720187257614
2023-04-03,0.006562826167716196
2023-04-04,0.026020339566183104
2023-04-05,0.01652918991307817
2023-04-06,-0.018829781957620417
2023-04-07,-0.0037605699550293803
2023-04-08,-0.00839955129470249
2023-04-09,0.004110824201694285
2023-04-10,0.03673786130809886
2023-04-11,0.0023430442568148635
2023-04-12,0.00010499086006587888
2023-04-13,0.014283265111380672
2023-04-14,0.0631331972218292
2023-04-15,0.0024142203203856294
2023-04-16,0.050648967779189036
2023-04-17,-0.02476735467670832
2023-04-18,-0.0010382382654974265
2023-04-19,-0.05423237501476996
2023-04-20,-0.021546621643996566
2023-04-21,-0.04868809477753089
2023-04-22,0.027290278466066242
2023-04-23,-0.05260942936032531
2023-04-24,-0.02495398634245294
2023-04-25,-0.012357053867085965
2023-04-26,-0.030427538033546475
2023-04-27,0.02120579998689709
2023-04-28,0.009403989544642277
2023-04-29,0.020888744804844928
2023-04-30,-0.01631844664516402
2023-05-01,-0.04305903161714664
2023-05-02,0.003836481064784847
2023-05-03,0.012934940248951143
2023-05-04,-0.008315652759069425
2023-05-05,0.012921386527461776
2023-05-06,-0.03393749428512871
2023-05-07,-0.010245096595942416
2023-05-08,-0.016776290014306472
2023-05-09,0.009440809135967676
2023-05-10,-0.0006110056389639906
2023-05-11,-0.017516785006833513
2023-05-12,0.015406729089463056
2023-05-13,0.0002832907799739104
2023-05-14,0.002689606065590322
2023-05-15,0.0026153757774081132
2023-05-16,0.0012667695795600675
2023-05-17,0.0038013537284129484
2023-05-18,-0.007681540509657081
2023-05-19,0.0018248819304231834
2023-05-20,0.01694761670174927
2023-05-21,0.008766698536839757
2023-05-22,0.022694452804167486
2023-05-23,0.006589706446184618
2023-05-24,-0.01592155247023197
2023-05-25,-0.005409498969110027
2023-05-26,-0.011342257106391918
2023-05-27,0.01294218351614429
2023-05-28,0.01760288843637392
2023-05-29,-0.004282600211374832
2023-05-30,-0.00028437674553372094
2023-05-31,-0.017985844773270143
2023-06-01,-0.006176210589473485
2023-06-02,0.08718864097119727
2023-06-03,-0.006645027889941479
2023-06-04,0.0025763184939324724
2023-06-05,-0.06485195179602699
2023-06-06,0.0051317025999162436
2023-06-07,-0.04193095941743197
2023-06-08,0.005538059922164162
2023-06-09,-0.05200457315529783
2023-06-10,-0.07011954835554035
2023-06-11,0.001989328752080688
2023-06-12,0.00509885168086277
2023-06-13,0.018117056218836858
2023-06-14,-0.02005772225298763
2023-06-15,-0.0020000000000000018
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.006785447312565029
2023-06-19,0.008841759937253446
2023-06-20,0.008547081310865678
2023-06-21,0.02298036781858248
2023-06-22,-0.0018892705893513995
2023-06-23,0.01366628150245952
2023-06-24,-0.013227243738679673
2023-06-25,0.042721922722608996
2023-06-26,-0.01934672191070086
2023-06-27,0.011331756810368798
2023-06-28,-0.04354868838413384
2023-06-29,0.014080154189286986
2023-06-30,0.020145794441214226
2023-07-01,0.010267267157803683
2023-07-02,0.24468245175696945
2023-07-03,-0.06201531951185535
2023-07-04,-0.014817967121922626
2023-07-05,-0.038234094632162874
2023-07-06,-0.04859521906238751
2023-07-07,-0.012697180513281281
2023-07-08,-0.025786266882223075
2023-07-09,0.09672094851745872
2023-07-10,-0.011813052970722215
2023-07-11,0.09596180641312047
2023-07-12,0.05916478671019787
2023-07-13,-0.008758298218023763
2023-07-14,-0.03708341207260202
2023-07-15,0.11531676019589865
2023-07-16,0.010236523850031265
2023-07-17,-0.009462850889298768
2023-07-18,-0.02195515624934752
2023-07-19,0.01734062946670667
2023-07-20,-0.011637950794792795
2023-07-21,-0.014010831746276153
2023-07-22,-0.028758173432192558
2023-07-23,0.007238751627475448
2023-07-24,-0.05419490496190915
2023-07-25,-0.0002742833637138231
2023-07-26,0.05735256528154831
2023-07-27,-0.0045695022338075875
2023-07-28,0.0028227938823619514
2023-07-29,0.005382228285578883
2023-07-30,-0.028269325740916562
2023-07-31,-0.010772690587627198
2023-08-01,0.053764567549838826
2023-08-02,-0.030526395375407134
2023-08-03,-0.0020678714598069137
2023-08-04,0.0025797808028873437
2023-08-05,-0.020481812406247468
2023-08-06,-0.014614945077808472
2023-08-07,-0.005777757768354541
2023-08-08,0.0023022495617472938
2023-08-09,-0.0014246515071101307
2023-08-10,0.02095717533678565
2023-08-11,-0.0024179722566058937
2023-08-12,-0.008062090270876343
2023-08-13,0.07098749495824408
2023-08-14,0.046896592222564815
2023-08-15,0.032584726921018214
2023-08-16,-0.0317226365581712
2023-08-17,-0.01862939302950306
2023-08-18,-0.0020000000000000018
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,-0.007496682149360612
2023-10-09,-0.034837726117823986
2023-10-10,-0.0020000000000000018
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.011257597751404447
2023-10-23,0.09622325647362784
2023-10-24,-0.009699590528800761
2023-10-25,0.03850539079776771
2023-10-26,0.004716485616031774
2023-10-27,0.01505260507695505
2023-10-28,-5.281967994497094e-05
2023-10-29,0.04270828186425413
2023-10-30,0.015603164596870833
2023-10-31,0.05058043796706424
2023-11-01,0.055320310253682115
2023-11-02,-0.017132023662840945
2023-11-03,-0.0015175319654625596
2023-11-04,0.04430558977927901
2023-11-05,0.11135983216670242
2023-11-06,-0.011401275414768541
2023-11-07,-0.04506197551912361
2023-11-08,0.03497775403105541
2023-11-09,-0.021912638213142377
2023-11-10,0.0764391573683243
2023-11-11,-0.03007167902769059
2023-11-12,-0.005100636865967956
2023-11-13,-0.05598838933802641
2023-11-14,-0.027757121439559662
2023-11-15,0.05701778038187055
2023-11-16,-0.030821239732345518
2023-11-17,0.0046950646185823786
2023-11-18,-0.017310183337986063
2023-11-19,0.014479709837748933
2023-11-20,-0.06661460849718259
2023-11-21,-0.09395442195013448
2023-11-22,0.07242422316155528
2023-11-23,0.00768729396619805
2023-11-24,0.06503374043724564
2023-11-25,0.004870606956235868
2023-11-26,-0.020928605600357253
2023-11-27,-0.024260816606548774
2023-11-28,0.02760777119781288
2023-11-29,-0.018592139733680457
2023-11-30,0.003888232681753312
2023-12-01,0.04782283691685585
2023-12-02,0.006184868520795916
2023-12-03,0.1897681197467591
2023-12-04,0.2213018197322525
2023-12-05,-0.09598818051569191
2023-12-06,-0.012654292349420393
2023-12-07,-0.04676150829325165
2023-12-08,0.010876775692167051
2023-12-09,-0.09041329507565266
2023-12-10,0.08133002440159043
2023-12-11,-0.08870476649688142
2023-12-12,-0.002450728991210016
2023-12-13,0.011571523288859797
2023-12-14,0.0027419739189442627
2023-12-15,-0.05460682218786983
2023-12-16,0.002343212377042825
2023-12-17,0.008000542818481282
2023-12-18,-0.038393713925448436
2023-12-19,-0.03807790524715238
2023-12-20,-0.023409985058716942
2023-12-21,0.0228430606321115
2023-12-22,0.02470329678643135
2023-12-23,0.014548176369670651
2023-12-24,0.0006381752830613152
2023-12-25,-0.0031275175620802953
2023-12-26,-0.026945322961168028
2023-12-27,0.00563106424990667
2023-12-28,0.031121286010373117
2023-12-29,-0.03888597148135109
2023-12-30,0.18761035683721583
2023-12-31,-0.03959622875768909
2024-01-01,0.16028926252409947
2024-01-02,-0.003168829717554833
2024-01-03,0.0437528369127953
2024-01-04,-0.000591112707590602
2024-01-05,-0.05394559670349808
2024-01-06,-0.06328671956191045
2024-01-07,0.021267491344581613
2024-01-08,0.07978455098406645
2024-01-09,-0.07002374210442208
2024-01-10,0.07278378812854958
2024-01-11,0.020524415026442977
2024-01-12,-0.06737233994503566
2024-01-13,0.05070199927750907
2024-01-14,-0.0346868658952747
2024-01-15,0.05055744210579749
2024-01-16,-0.029238817166852615
2024-01-17,-0.007031260911644521
2024-01-18,-0.05364613806868468
2024-01-19,0.008390970335096615
2024-01-20,-0.02423568045155622
2024-01-21,-0.011964080599434435
2024-01-22,-0.025206718849998144
2024-01-23,0.035490436926058244
2024-01-24,0.054739020897163204
2024-01-25,-0.039538333829950645
2024-01-26,0.10564793770407932
2024-01-27,-0.024695458612260524
2024-01-28,-0.023836111950424566
2024-01-29,0.021845428167373893
2024-01-30,-0.02688309398516786
2024-01-31,-0.0030167013187804015
2024-02-01,0.023041934860824398
2024-02-02,0.0025087734175899268
2024-02-03,0.004199636866555556
2024-02-04,-0.005132824063445396
2024-02-05,-0.002399716133365537
2024-02-06,-0.06776603488293831
2024-02-07,0.04915178418466004
2024-02-08,-0.009411372079383584
2024-02-09,0.00831877982125473
2024-02-10,-0.005770533450021875
2024-02-11,0.013323008974598594
2024-02-12,0.01563353516436994
2024-02-13,-0.03529934135967394
2024-02-14,0.0294144374248706
2024-02-15,-0.011379729870394706
2024-02-16,0.05119633930072043
2024-02-17,0.09067989560500722
2024-02-18,-0.005187099935092698
2024-02-19,0.10394982717247614
2024-02-20,-0.013875021760714867
2024-02-21,-0.03210882823471217
2024-02-22,-0.019699424419641898
2024-02-23,-0.03523291151984165
2024-02-24,0.039086382706829514
2024-02-25,-0.007577227192377856
2024-02-26,-0.012784181729257105
2024-02-27,-0.010871310353530506
2024-02-28,0.004564630252290147
2024-02-29,0.026209885766679708
2024-03-01,0.022583048737012223
2024-03-02,0.08817847672978107
2024-03-03,0.050528571526936794
2024-03-04,-0.027610563581596526
2024-03-05,-0.031293507289907097
2024-03-06,0.1280857721694293
2024-03-07,-0.018800433925625026
2024-03-08,0.053158486139055494
2024-03-09,-0.027864743305339057
2024-03-10,-0.10152226572843026
2024-03-11,0.051176313127303086
2024-03-12,0.03044139782733124
2024-03-13,-0.021054133531218544
2024-03-14,0.05275504625408378
2024-03-15,-0.0838701406400677
2024-03-16,-0.10533374355893477
2024-03-17,0.09747598808152236
2024-03-18,-0.06829295532506907
2024-03-19,-0.11029706581777854
2024-03-20,0.13207933251983617
2024-03-21,-0.0484015052833231
2024-03-22,-0.02098142711740747
2024-03-23,0.03952287832708734
2024-03-24,0.024771985205897407
2024-03-25,0.049061790410132256
2024-03-26,-0.049556975364937306
2024-03-27,-0.018807195136869237
2024-03-28,0.023542336267154074
2024-03-29,-0.011729548052458183
2024-03-30,-0.005493734851230059
2024-03-31,0.04163699273517274
2024-04-01,-0.04098196761996098
2024-04-02,-0.05430398863117547
2024-04-03,0.00033304058614391785
2024-04-04,0.035297702249391216
2024-04-05,-0.037216423295328704
2024-04-06,0.03569298597074355
2024-04-07,-0.011413656115163096
2024-04-08,0.0247093530600766
2024-04-09,-0.06107300565427731
2024-04-10,-0.016011569293499894
2024-04-11,0.008259258149160287
2024-04-12,-0.09091179242975733
2024-04-13,-0.04497315777622035
2024-04-14,0.05717033186130749
2024-04-15,0.0022712595540639313
2024-04-16,0.035340202619550176
2024-04-17,-0.02863964474476377
2024-04-18,-0.028339829661541915
2024-04-19,-0.006039561224801093
2024-04-20,0.03581386402631659
2024-04-21,0.0022558380107713383
2024-04-22,0.000888037848576495
2024-04-23,-0.007265236820952592
2024-04-24,-0.019450923171651313
2024-04-25,0.004948175031127322
2024-04-26,0.00014027837075358818
2024-04-27,0.0028823741391734714
2024-04-28,0.009296395361167775
2024-04-29,-0.02006542706169645
2024-04-30,-0.010290877984932223
2024-05-01,-0.011809546905494628
2024-05-02,0.0219311723688409
2024-05-03,0.00929983196875006
2024-05-04,0.0036484540486720896
2024-05-05,-0.008733932720279447
2024-05-06,-0.025230255547547098
2024-05-07,0.005951043513665155
2024-05-08,0.008787477639442542
2024-05-09,0.02741343132801921
2024-05-10,-0.001882082462635215
2024-05-11,-0.005437927664523334
2024-05-12,0.005727163538195024
2024-05-13,-0.012957174284984663
2024-05-14,-0.008732081183767781
2024-05-15,0.01286513783847254
2024-05-16,-0.01692770528962606
2024-05-17,0.010231132880192284
2024-05-18,-0.010324072638885684
2024-05-19,-0.04253893800234054
2024-05-20,0.13747929952663052
2024-05-21,0.07265420208991102
2024-05-22,-0.03214426723650077
2024-05-23,0.04115470938410115
2024-05-24,-0.03367498995296403
2024-05-25,0.03553521532246795
2024-05-26,0.033274158953541466
2024-05-27,0.02491980522997661
2024-05-28,-0.023395776767773047
2024-05-29,-0.05155768984843301
2024-05-30,-0.01979084212037463
2024-05-31,0.04289564818066749
2024-06-01,-0.02201360150318199
2024-06-02,-0.04899399321084863
2024-06-03,-0.02831679063328063
2024-06-04,0.043855268598036234
2024-06-05,0.004803855413634706
2024-06-06,-0.05737697317438273
2024-06-07,-0.03857582520890457
2024-06-08,0.0071893454404659
2024-06-09,-0.0015604868977712183
2024-06-10,-0.029187553792316523
2024-06-11,-0.023635279440682444
2024-06-12,0.030120183318226523
2024-06-13,-0.016387225603366695
2024-06-14,-0.01576563480117421
2024-06-15,0.011123551706620383
2024-06-16,0.002339402629939258
2024-06-17,-0.01195684423193455
2024-06-18,-0.01988703276438486
2024-06-19,-0.004050584926903356
2024-06-20,0.009061515908283191
2024-06-21,-0.027848106332018063
2024-06-22,0.028154818100794232
2024-06-23,-0.010484833400714932
2024-06-24,-0.018489385303564032
2024-06-25,-0.0020000000000000018
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,-0.0032676504428859054
2024-07-29,-0.006363966938063514
2024-07-30,-0.014175351742891973
2024-07-31,-0.03291141121795482
2024-08-01,-0.0020000000000000018
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.0
2024-08-30,0.0
2024-08-31,0.0
2024-09-01,0.0
2024-09-02,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,-0.0014225962679201842
2024-09-23,0.11876268156349767
2024-09-24,0.015449749902599619
