,daily_return
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,-0.04087521156741625
2022-11-07,-0.0020000000000000018
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
2022-11-28,0.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-04,0.0
2022-12-05,0.0
2022-12-06,0.0
2022-12-07,0.0
2022-12-08,0.0
2022-12-09,0.0
2022-12-10,0.0
2022-12-11,0.0
2022-12-12,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-18,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,0.0
2022-12-22,0.0
2022-12-23,0.0
2022-12-24,0.0
2022-12-25,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2022-12-31,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,0.0
2023-01-07,0.0
2023-01-08,0.0
2023-01-09,0.0
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,0.0
2023-01-13,0.0
2023-01-14,0.0
2023-01-15,0.08990239682911394
2023-01-16,-0.01385588450523445
2023-01-17,-0.0021694829574203656
2023-01-18,-0.07113959750558896
2023-01-19,0.015747221013593826
2023-01-20,0.11972698666112058
2023-01-21,-0.01773766293449175
2023-01-22,0.03233850396574178
2023-01-23,0.012993293107767423
2023-01-24,-0.07498280635215648
2023-01-25,0.04463838786663343
2023-01-26,0.02501877999379354
2023-01-27,0.0012226280777507537
2023-01-28,0.010006767986150189
2023-01-29,0.06868737032769512
2023-01-30,-0.05919727020932741
2023-01-31,0.010058917684752533
2023-02-01,0.058300525543314
2023-02-02,-0.022848598113883956
2023-02-03,0.012014913694071705
2023-02-04,-0.0014380355914005438
2023-02-05,-0.040616523531769144
2023-02-06,-0.027209911898218975
2023-02-07,0.05149019365713081
2023-02-08,-0.04698449678534189
2023-02-09,-0.11325642459377527
2023-02-10,0.03194553907541131
2023-02-11,0.017977332294652815
2023-02-12,-0.03155893320814285
2023-02-13,-0.014442882973164317
2023-02-14,0.05070672043197866
2023-02-15,0.07444840080373316
2023-02-16,-0.06612015142232508
2023-02-17,0.05384986954311399
2023-02-18,0.0015099561986833265
2023-02-19,0.024082476364264416
2023-02-20,0.17556423651689546
2023-02-21,-0.051130780637337114
2023-02-22,0.0052800036383122695
2023-02-23,-0.027883070808111587
2023-02-24,-0.06910466616153876
2023-02-25,-0.014822125502878203
2023-02-26,0.01689939029064047
2023-02-27,-0.025421282714082394
2023-02-28,-0.03252436143114845
2023-03-01,0.0413202201186611
2023-03-02,-0.01713839930197336
2023-03-03,-0.07402276924990214
2023-03-04,-0.02282807263933062
2023-03-05,-0.012804410723333715
2023-03-06,0.013183396331118535
2023-03-07,-0.014806911683370116
2023-03-08,-0.0396643823779792
2023-03-09,-0.07717292615505844
2023-03-10,0.015028612767195249
2023-03-11,0.011790580179183552
2023-03-12,0.04542755279155064
2023-03-13,0.023717422515755926
2023-03-14,0.017328122741135932
2023-03-15,-0.043664862209766064
2023-03-16,0.012586458417698232
2023-03-17,0.05151305255392069
2023-03-18,-0.028717560026062516
2023-03-19,0.02689560518898282
2023-03-20,-0.026301525420094896
2023-03-21,0.15493198817778042
2023-03-22,-0.07939252299468791
2023-03-23,0.04265005654726273
2023-03-24,-0.035456548921784625
2023-03-25,0.02849213820511798
2023-03-26,0.01584308763828912
2023-03-27,-0.033114051266718736
2023-03-28,0.024160926327644994
2023-03-29,0.014061036728227005
2023-03-30,-0.0012432384172099686
2023-03-31,0.008754725499298344
2023-04-01,-0.005813371273844403
2023-04-02,-0.004551563714396689
2023-04-03,-0.00807181802870749
2023-04-04,0.017733058897428933
2023-04-05,0.012816663810728102
2023-04-06,-0.012286048032569497
2023-04-07,-0.0017657076427888274
2023-04-08,-0.006140321690334294
2023-04-09,0.004110824201694285
2023-04-10,0.03673786130809886
2023-04-11,0.0023430442568148635
2023-04-12,0.00010499086006587888
2023-04-13,0.014283265111380672
2023-04-14,0.0631331972218292
2023-04-15,0.0024142203203856294
2023-04-16,0.050648967779189036
2023-04-17,-0.02476735467670832
2023-04-18,-0.0010382382654974265
2023-04-19,-0.05423237501476996
2023-04-20,-0.021546621643996566
2023-04-21,-0.04868809477753089
2023-04-22,0.027290278466066242
2023-04-23,-0.0373365207570574
2023-04-24,-0.01223893836428358
2023-04-25,0.018694697529411552
2023-04-26,-0.016416199741033255
2023-04-27,0.024023745455066914
2023-04-28,-0.003269556523720296
2023-04-29,0.008015123215321829
2023-04-30,-0.009400146152402145
2023-05-01,-0.04083548611386556
2023-05-02,-0.013694850243986534
2023-05-03,0.034663685362210206
2023-05-04,-0.0129764269734165
2023-05-05,0.007629609837894291
2023-05-06,-0.03248243723719024
2023-05-07,-0.0007222874182113426
2023-05-08,-0.04968922816206067
2023-05-09,-0.011136311493842088
2023-05-10,0.014290773166212745
2023-05-11,-0.032303627915068356
2023-05-12,0.027704770329344486
2023-05-13,0.0047298597421221444
2023-05-14,0.00019130963661817546
2023-05-15,0.0001750953646570963
2023-05-16,0.020760818913756696
2023-05-17,0.0572980522575941
2023-05-18,0.008793289288055117
2023-05-19,-0.009105628181216519
2023-05-20,0.017889505407342243
2023-05-21,0.008335373601338958
2023-05-22,0.022694452804167486
2023-05-23,0.006589706446184618
2023-05-24,-0.01592155247023197
2023-05-25,-0.005409498969110027
2023-05-26,-0.011342257106391918
2023-05-27,0.01294218351614429
2023-05-28,0.01760288843637392
2023-05-29,-0.004282600211374832
2023-05-30,-0.00028437674553372094
2023-05-31,-0.017985844773270143
2023-06-01,-0.006176210589473485
2023-06-02,0.08718864097119727
2023-06-03,-0.006645027889941479
2023-06-04,-0.001927737310925437
2023-06-05,-0.0562048094535349
2023-06-06,0.01278356704541972
2023-06-07,-0.04004800728347557
2023-06-08,0.0014350142803631893
2023-06-09,-0.04849993366968719
2023-06-10,-0.06969153793025873
2023-06-11,0.006964565922722432
2023-06-12,0.0072846841522542505
2023-06-13,0.010818536701096892
2023-06-14,-0.04157328351762024
2023-06-15,-0.0020000000000000018
2023-06-16,0.0
2023-06-17,0.0
2023-06-18,0.006422810376033983
2023-06-19,0.010472375232241316
2023-06-20,0.0052058266065404535
2023-06-21,0.02018696201369785
2023-06-22,-0.008279810646032448
2023-06-23,0.009755184728724275
2023-06-24,-0.015540037197803058
2023-06-25,0.025397872731577564
2023-06-26,-0.01850850358130207
2023-06-27,0.0085643758847882
2023-06-28,-0.044433904641437816
2023-06-29,0.018190157845269672
2023-06-30,0.009892320804536281
2023-07-01,0.005373746656606615
2023-07-02,0.24468245175696945
2023-07-03,-0.06201531951185535
2023-07-04,-0.014817967121922626
2023-07-05,-0.038234094632162874
2023-07-06,-0.04859521906238751
2023-07-07,-0.012697180513281281
2023-07-08,-0.025786266882223075
2023-07-09,0.09672094851745872
2023-07-10,-0.011813052970722215
2023-07-11,0.09596180641312047
2023-07-12,0.05916478671019787
2023-07-13,-0.008758298218023763
2023-07-14,-0.03708341207260202
2023-07-15,0.11531676019589865
2023-07-16,0.0114179637479348
2023-07-17,-0.012000054754433553
2023-07-18,-0.036534473093825404
2023-07-19,-0.002537920654782977
2023-07-20,0.015776849136295956
2023-07-21,-0.018648993092542532
2023-07-22,-0.021153665228822005
2023-07-23,-0.0012356803493730473
2023-07-24,-0.04267375162430875
2023-07-25,0.014582781184869331
2023-07-26,0.04424463269231893
2023-07-27,-0.0047301868094969945
2023-07-28,0.006829726016653215
2023-07-29,0.022635162129610142
2023-07-30,-0.02425415706647993
2023-07-31,-0.013779319143103153
2023-08-01,0.04547251703749877
2023-08-02,-0.02696170961110278
2023-08-03,-0.0028384198092794577
2023-08-04,-0.00017109791460834245
2023-08-05,-0.018426977855289683
2023-08-06,-0.0015682087610281448
2023-08-07,-0.003572642331564957
2023-08-08,0.011204082012669314
2023-08-09,-0.006809396804443368
2023-08-10,0.010758129211626555
2023-08-11,-0.00347012661181767
2023-08-12,-0.008963330473814701
2023-08-13,0.07098749495824408
2023-08-14,0.04689659222256459
2023-08-15,0.032584726921018214
2023-08-16,-0.0317226365581712
2023-08-17,-0.01862939302950306
2023-08-18,-0.0020000000000000018
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,0.0
2023-08-29,0.0
2023-08-30,0.0
2023-08-31,0.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,0.0
2023-09-05,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,0.0
2023-09-20,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,0.0
2023-09-26,0.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-29,0.0
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,0.0
2023-10-04,0.0
2023-10-05,0.0
2023-10-06,0.0
2023-10-07,0.0
2023-10-08,-0.0035811846883079257
2023-10-09,-0.03294849590927029
2023-10-10,-0.0020000000000000018
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,0.0
2023-10-17,0.0
2023-10-18,0.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-22,0.0077621408355998955
2023-10-23,0.05434638477438569
2023-10-24,-0.013627371261283105
2023-10-25,0.02618223675922038
2023-10-26,0.0014421898667853483
2023-10-27,0.011629377206251457
2023-10-28,0.0037540191268887746
2023-10-29,0.0578324969630204
2023-10-30,0.0034724399402521477
2023-10-31,0.026080530561503723
2023-11-01,0.028135597989333405
2023-11-02,-0.011191430275618086
2023-11-03,-0.0012370397242584819
2023-11-04,0.018121470191573952
2023-11-05,0.11135983216670242
2023-11-06,-0.011401275414768541
2023-11-07,-0.0450619755191235
2023-11-08,0.03497775403105541
2023-11-09,-0.021912638213142377
2023-11-10,0.0764391573683243
2023-11-11,-0.03007167902769059
2023-11-12,-0.005100636865967956
2023-11-13,-0.05598838933802641
2023-11-14,-0.027757121439559662
2023-11-15,0.05701778038187055
2023-11-16,-0.030821239732345518
2023-11-17,0.0046950646185823786
2023-11-18,-0.017310183337986063
2023-11-19,0.02795122960551355
2023-11-20,-0.04324120821680544
2023-11-21,-0.0877505846693053
2023-11-22,0.06064335651517738
2023-11-23,0.011975104854593521
2023-11-24,0.03675600100568133
2023-11-25,0.01675620809534517
2023-11-26,-0.02769641281174462
2023-11-27,-0.02148477235085211
2023-11-28,0.02387286180156023
2023-11-29,-0.021187721306563323
2023-11-30,0.0014131905818399737
2023-12-01,0.0451653455109966
2023-12-02,0.01688905618052372
2023-12-03,0.10364534288474925
2023-12-04,0.12319453046755613
2023-12-05,-0.04209452406358283
2023-12-06,-0.02456819343964578
2023-12-07,-0.006802232052178003
2023-12-08,0.017514372177467097
2023-12-09,-0.025642141992061718
2023-12-10,0.05386324036370227
2023-12-11,-0.03630605729803993
2023-12-12,-0.017763462788990547
2023-12-13,0.01960246688193945
2023-12-14,0.009024834714784102
2023-12-15,-0.04931553899800123
2023-12-16,0.00041044743664930827
2023-12-17,0.007621036136639336
2023-12-18,-0.038393713925448436
2023-12-19,-0.03807790524715238
2023-12-20,-0.023409985058716942
2023-12-21,0.0228430606321115
2023-12-22,0.02470329678643135
2023-12-23,0.014548176369670651
2023-12-24,0.0006381752830613152
2023-12-25,-0.0031275175620802953
2023-12-26,-0.026945322961168028
2023-12-27,0.00563106424990667
2023-12-28,0.031121286010373117
2023-12-29,-0.03888597148135109
2023-12-30,0.18761035683721583
2023-12-31,0.0025059773160840404
2024-01-01,0.07430471309786402
2024-01-02,0.018601157479313235
2024-01-03,0.015230206380974609
2024-01-04,-0.0017000307878723975
2024-01-05,-0.047001889347479064
2024-01-06,-0.0656836860550627
2024-01-07,0.01509589195186889
2024-01-08,0.05499120548201475
2024-01-09,-0.033401718702107175
2024-01-10,0.07583993807828704
2024-01-11,0.03033098864483419
2024-01-12,-0.05701907338260359
2024-01-13,0.039524486083236665
2024-01-14,-0.02735333775425486
2024-01-15,0.021117742067114476
2024-01-16,-0.015298121187818037
2024-01-17,-0.00810652350578045
2024-01-18,-0.03496829690254666
2024-01-19,0.002320185330643376
2024-01-20,-0.01193210194666594
2024-01-21,-0.00663962632814763
2024-01-22,-0.02981418773447342
2024-01-23,0.016534933261591833
2024-01-24,0.060457871681606434
2024-01-25,-0.022734073395833443
2024-01-26,0.0571350283567047
2024-01-27,-0.022538576975317137
2024-01-28,-0.023439767548474433
2024-01-29,0.021845428167373893
2024-01-30,-0.02688309398516786
2024-01-31,-0.0030167013187804015
2024-02-01,0.023041934860824398
2024-02-02,0.0025087734175899268
2024-02-03,0.004199636866555556
2024-02-04,-0.005132824063445396
2024-02-05,-0.002399716133365537
2024-02-06,-0.06776603488293831
2024-02-07,0.04915178418466004
2024-02-08,-0.009411372079383584
2024-02-09,0.00831877982125473
2024-02-10,-0.005770533450021875
2024-02-11,0.006043379667458382
2024-02-12,0.01720858726588892
2024-02-13,-0.01768084893847721
2024-02-14,0.026544000353953656
2024-02-15,0.0005912368297313897
2024-02-16,0.03302061593430117
2024-02-17,0.04351022792704429
2024-02-18,-0.010780146000325619
2024-02-19,0.046975255943191296
2024-02-20,-0.02225483600795697
2024-02-21,-0.024260281955675866
2024-02-22,0.011853548366969502
2024-02-23,-0.026714668301800137
2024-02-24,0.020059898158634182
2024-02-25,-8.34998039352941e-05
2024-02-26,0.012400863385999994
2024-02-27,-0.010664606934401522
2024-02-28,-0.013053337270475862
2024-02-29,0.012290373529459497
2024-03-01,0.005696398678495029
2024-03-02,0.04348089498329455
2024-03-03,0.02097518036336843
2024-03-04,-0.015999645828256304
2024-03-05,-0.03374410447655318
2024-03-06,0.09237538979993754
2024-03-07,-0.014603741593682384
2024-03-08,0.0076870362769878575
2024-03-09,-0.005615993328073943
2024-03-10,-0.10152226572843026
2024-03-11,0.051176313127303086
2024-03-12,0.03044139782733124
2024-03-13,-0.021054133531218544
2024-03-14,0.05275504625408378
2024-03-15,-0.0838701406400677
2024-03-16,-0.10533374355893477
2024-03-17,0.09747598808152236
2024-03-18,-0.06829295532506907
2024-03-19,-0.11029706581777854
2024-03-20,0.13207933251983617
2024-03-21,-0.0484015052833231
2024-03-22,-0.02098142711740747
2024-03-23,0.03952287832708734
2024-03-24,0.02244503083612792
2024-03-25,0.0361173376231847
2024-03-26,-0.021832805657574728
2024-03-27,-0.025538406807636305
2024-03-28,0.013673852455226454
2024-03-29,-0.01511283665132146
2024-03-30,-0.019020618683930013
2024-03-31,0.04118354777549049
2024-04-01,-0.040922702718294124
2024-04-02,-0.04142293264925523
2024-04-03,-0.00014377825922806675
2024-04-04,0.030070752274339974
2024-04-05,-0.052648427033025524
2024-04-06,0.02277094014711234
2024-04-07,-0.007898189725281224
2024-04-08,0.02922844763610377
2024-04-09,-0.07883217229976436
2024-04-10,-0.01757412678551451
2024-04-11,0.000448181546662596
2024-04-12,-0.10969361257901633
2024-04-13,-0.05826147101739598
2024-04-14,0.06710708012543143
2024-04-15,-0.0032276897826617468
2024-04-16,0.03709845593806471
2024-04-17,-0.0297031908807307
2024-04-18,-0.01945286912524946
2024-04-19,0.0009390958643389347
2024-04-20,0.05297543628781565
2024-04-21,0.0015175013321557795
2024-04-22,0.000888037848576495
2024-04-23,-0.007265236820952592
2024-04-24,-0.019450923171651313
2024-04-25,0.004948175031127322
2024-04-26,0.00014027837075358818
2024-04-27,0.0028823741391734714
2024-04-28,0.009296395361167775
2024-04-29,-0.02006542706169645
2024-04-30,-0.010290877984932223
2024-05-01,-0.011809546905494628
2024-05-02,0.0219311723688409
2024-05-03,0.00929983196875006
2024-05-04,0.0036484540486720896
2024-05-05,-0.006587464959564526
2024-05-06,-0.0184612147415254
2024-05-07,-0.0047317990264108545
2024-05-08,0.010896711682919724
2024-05-09,0.014987660611867515
2024-05-10,-0.006717872372978384
2024-05-11,-0.0007268325023205291
2024-05-12,-0.0015495945393231292
2024-05-13,-0.0012518666646033072
2024-05-14,-0.032072349756588125
2024-05-15,0.03324444897994616
2024-05-16,-0.0212725172389735
2024-05-17,0.010758488845536762
2024-05-18,-0.004190482238305981
2024-05-19,-0.033872910969696246
2024-05-20,0.10273852037788322
2024-05-21,0.04233599675858679
2024-05-22,-0.02958693768693521
2024-05-23,0.0011018269198384
2024-05-24,-0.021062111006722728
2024-05-25,0.016889692982899218
2024-05-26,0.012141070551646482
2024-05-27,0.018480875707122646
2024-05-28,-0.01706766928104797
2024-05-29,-0.028170625184395393
2024-05-30,-0.017175676156993003
2024-05-31,0.023846415439729096
2024-06-01,-0.012879985658319826
2024-06-02,-0.04899399321084863
2024-06-03,-0.02831679063328063
2024-06-04,0.043855268598036234
2024-06-05,0.004803855413634706
2024-06-06,-0.05737697317438273
2024-06-07,-0.03857582520890457
2024-06-08,0.0071893454404659
2024-06-09,-0.0015604868977712183
2024-06-10,-0.029187553792316523
2024-06-11,-0.023635279440682444
2024-06-12,0.030120183318226523
2024-06-13,-0.016387225603366695
2024-06-14,-0.01576563480117421
2024-06-15,0.011123551706620383
2024-06-16,0.0003723733623894887
2024-06-17,-0.011138066368051258
2024-06-18,-0.007720030298911107
2024-06-19,-0.00320668653227163
2024-06-20,0.007975493214682716
2024-06-21,-0.024348859178313864
2024-06-22,0.019975768868299326
2024-06-23,-0.015063344858993855
2024-06-24,-0.014055152740504506
2024-06-25,-0.0020000000000000018
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,0.0
2024-07-03,0.0
2024-07-04,0.0
2024-07-05,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.0
2024-07-17,0.0
2024-07-18,0.0
2024-07-19,0.0
2024-07-20,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,-0.0012740181773226444
2024-07-29,-0.007981284941713684
2024-07-30,-0.02151110524676858
2024-07-31,-0.027248757180554084
2024-08-01,-0.0020000000000000018
2024-08-02,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-29,0.0
2024-08-30,0.0
2024-08-31,0.0
2024-09-01,0.0
2024-09-02,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-14,0.0
2024-09-15,0.0
2024-09-16,0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,0.015147726316348198
2024-09-23,0.05034878866493964
