date,trend_50,trend_100,trend_150,trend_200,trend_100_trailing_stop_20,trend_100_target_vol_0.7
2023-02-01,0.03330901107157769,0.03343759033943727,0.0347738341542041,0.04540952703049639,0.03343759033943727,0.0291361656416822
2023-02-02,-0.022140015110667766,-0.022222714607660454,-0.018327078260223284,0.0023114333913245577,-0.022222714607660454,-0.01944491047129704
2023-02-03,-0.003956405632321913,-0.003971519855213157,0.007124707291993104,0.006208980376488427,-0.003971519855213157,-0.003465241627386151
2023-02-04,-0.012458129684695618,-0.012505911880297038,-0.010746894810607421,-0.012973034429767383,-0.012505911880297038,-0.010906149697476053
2023-02-05,-0.02439081828316525,-0.024485552118603482,-0.027734300778601617,-0.02796443433883311,-0.024485552118603482,-0.021318811726393938
2023-02-06,-0.027411536300777528,-0.027414378439606257,-0.02864820296311832,-0.02864820296311832,-0.027414378439606257,-0.027319670308410204
2023-02-07,0.015087016347828719,0.015087016347828719,0.015087016347828719,0.015087016347828719,0.015087016347828719,0.015087016347828719
2023-02-08,-0.014250627300025132,-0.014250627300025132,-0.014250627300025132,-0.014250627300025132,-0.014250627300025132,-0.014250627300025132
2023-02-09,-0.1336439599486845,-0.1336439599486845,-0.1336439599486845,-0.1336439599486845,-0.1336439599486845,-0.1336439599486845
2023-02-10,-0.002173135451088881,-0.002173135451088881,-0.002173135451088881,-0.002173135451088881,-0.002173135451088881,-0.0021641677830244177
2023-02-11,-0.004136216262190406,-0.004136216262190406,-0.004136216262190406,-0.004136216262190406,-0.004136216262190406,-0.003815749212453756
2023-02-12,-0.012647508685155406,-0.012647508685155406,-0.012647508685155406,-0.012647508685155406,-0.012647508685155406,-0.011673530874246385
2023-02-13,-0.022956018204044026,-0.022956018204044026,-0.022956018204044026,-0.022956018204044026,-0.022956018204044026,-0.021676760198721112
2023-02-14,0.041690110868750185,0.041690110868750185,0.041690110868750185,0.041690110868750185,0.041690110868750185,0.03839458799999318
2023-02-15,0.06536147947771953,0.06536147947771953,0.06536147947771953,0.06536147947771953,0.06536147947771953,0.060638505045891744
2023-02-16,0.038517770262492146,0.038517770262492146,0.038517770262492146,0.038517770262492146,0.038517770262492146,0.035035907180164694
2023-02-17,0.2202812766017619,0.2202812766017619,0.2202812766017619,0.2202812766017619,0.2202812766017619,0.19882416549006332
2023-02-18,-0.05987012140667047,-0.05987012140667047,-0.05987012140667047,-0.05987012140667047,-0.05987012140667047,-0.052475865349560724
2023-02-19,0.06740459072049854,0.06740459072049854,0.06740459072049854,0.06740459072049854,0.06740459072049854,0.05900205737481223
2023-02-20,0.011241690898884382,0.011241690898884382,0.011241690898884382,0.011241690898884382,0.011241690898884382,0.009917207224076074
2023-02-21,-0.028934320325066376,-0.028934320325066376,-0.028934320325066376,-0.028934320325066376,-0.028934320325066376,-0.02555878635320552
2023-02-22,-0.01003767065629424,-0.01003767065629424,-0.01003767065629424,-0.01003767065629424,-0.01003767065629424,-0.008835941782446843
2023-02-23,-0.013035813924199613,-0.013035813924199613,-0.013035813924199613,-0.013035813924199613,-0.013035813924199613,-0.011461228737243756
2023-02-24,-0.07443166087490516,-0.07443166087490516,-0.07443166087490516,-0.07443166087490516,-0.07443166087490516,-0.06533688478274813
2023-02-25,0.023882468941241575,0.023882468941241575,0.023882468941241575,0.023882468941241575,0.023882468941241575,0.02091161833987365
2023-02-26,0.023633371656429203,0.023633371656429203,0.023633371656429203,0.023633371656429203,0.023633371656429203,0.02067808861840925
2023-02-27,-0.016365687637551307,-0.016365687637551307,-0.016365687637551307,-0.016365687637551307,-0.016365687637551307,-0.014321387762681104
2023-02-28,-0.043837772893729365,-0.043837772893729365,-0.043837772893729365,-0.043837772893729365,-0.043837772893729365,-0.03836739937631739
2023-03-01,-0.009743218569632228,-0.009743218569632228,-0.009743218569632228,-0.009743218569632228,-0.009743218569632228,-0.008522911049879234
2023-03-02,-0.029250618404932593,-0.029250618404932593,-0.029250618404932593,-0.029250618404932593,-0.029250618404932593,-0.025600916765857407
2023-03-03,-0.02307463473641913,-0.02307463473641913,-0.02307463473641913,-0.02307463473641913,-0.02307463473641913,-0.020193327516798587
2023-03-04,0.0007349551321760295,0.0007349551321760295,0.0007349551321760295,0.0007349551321760295,0.0007349551321760295,0.0006414133694534474
2023-03-05,0.004447008663752916,0.002591899112868168,0.002591899112868168,0.004447008663752916,0.002591899112868168,0.0028324607882357355
2023-03-06,-0.006481498790049445,-0.006288035704814621,-0.006288035704814621,-0.006481498790049445,-0.006288035704814621,-0.005690411924392569
2023-03-07,-0.07643157938970968,-0.07643157938970968,-0.07643157938970968,-0.07643157938970968,-0.07643157938970968,-0.06689925073810954
2023-03-08,-0.019653250761217933,-0.00885617410661943,-0.00885617410661943,-0.00885617410661943,-0.00885617410661943,-0.006920809490350344
2023-03-09,-0.029317548007419925,-0.037316945106116384,-0.037316945106116384,-0.037316945106116384,-0.037316945106116384,-0.0343149747636019
2023-03-10,-0.0020000000000000018,-0.017816925949917795,-0.017816925949917795,-0.017816925949917795,-0.017816925949917795,-0.017393746181779135
2023-03-11,0.0,0.007833275007500529,0.009985938647852688,0.009985938647852688,0.007833275007500529,0.00673100254294523
2023-03-12,0.0,0.05855820708243775,0.04521968779808927,0.04521968779808927,0.05855820708243775,0.055648314844270796
2023-03-13,0.0,0.07098848698613414,0.06865420445270898,0.06865420445270898,0.07098848698613414,0.06588081893774489
2023-03-14,0.019566503747091124,0.019701565766121032,0.0196873075407753,0.0196873075407753,0.019701565766121032,0.018094217333771256
2023-03-15,-0.018356096966055557,-0.018356096966055557,-0.018356096966055557,-0.018356096966055557,-0.018356096966055557,-0.01648128687697148
2023-03-16,0.009633589597638492,0.009633589597638492,0.009633589597638492,0.009633589597638492,0.009633589597638492,0.00956511492669132
2023-03-17,0.04445957035748527,0.04445957035748527,0.04445957035748527,0.04445957035748527,0.04445957035748527,0.04341127307679726
2023-03-18,-0.01950813693442388,-0.01950813693442388,-0.01950813693442388,-0.01950813693442388,-0.01950813693442388,-0.019460554620870152
2023-03-19,0.03978343000135043,0.03978343000135043,0.03978343000135043,0.03978343000135043,0.03978343000135043,0.03978343000135043
2023-03-20,-0.009680864572033432,-0.009680864572033432,-0.009680864572033432,-0.009680864572033432,-0.009680864572033432,-0.009680864572033432
2023-03-21,0.014714482158614928,0.014714482158614928,0.014714482158614928,0.014714482158614928,0.014714482158614928,0.014714482158614928
2023-03-22,-0.10414935868860009,-0.10414935868860009,-0.10414935868860009,-0.10414935868860009,-0.10414935868860009,-0.09382407654803893
2023-03-23,0.033441441606715916,0.033441441606715916,0.033441441606715916,0.033441441606715916,0.033441441606715916,0.03367244961527871
2023-03-24,-0.029670656364318537,-0.029670656364318537,-0.029670656364318537,-0.029670656364318537,-0.029670656364318537,-0.029670656364318537
2023-03-25,5.171207247789411e-05,5.171207247789411e-05,5.171207247789411e-05,5.171207247789411e-05,5.171207247789411e-05,5.171207247789411e-05
2023-03-26,0.018171593465435842,0.018171593465435842,0.018171593465435842,0.018171593465435842,0.018171593465435842,0.018171593465435842
2023-03-27,-0.030521930638363504,-0.030521930638363504,-0.030521930638363504,-0.030521930638363504,-0.030521930638363504,-0.030521930638363504
2023-03-28,0.06581879349444386,0.06581879349444386,0.06581879349444386,0.06581879349444386,0.06581879349444386,0.05735611991610323
2023-03-29,0.05321148145365151,0.05321148145365151,0.05321148145365151,0.05321148145365151,0.05321148145365151,0.046943982890439884
2023-03-30,-0.016526039047361496,-0.016526039047361496,-0.016526039047361496,-0.016526039047361496,-0.016526039047361496,-0.014666804322079785
2023-03-31,0.007642588972315512,0.007642588972315512,0.007642588972315512,0.007642588972315512,0.007642588972315512,0.00676997364578491
2023-04-01,-0.04245796924002021,-0.04245796924002021,-0.04245796924002021,-0.04245796924002021,-0.04245796924002021,-0.037642802872797976
2023-04-02,0.007863917404209664,0.007863917404209664,0.007863917404209664,0.007863917404209664,0.007863917404209664,0.006937184200333846
2023-04-03,-0.04074021351112356,-0.04074021351112356,-0.04074021351112356,-0.04074021351112356,-0.04074021351112356,-0.03597220851122662
2023-04-04,0.006343856793297853,0.006343856793297853,0.006343856793297853,0.006343856793297853,0.006343856793297853,0.005544665235103219
2023-04-05,-0.00936998597965899,-0.00936998597965899,-0.00936998597965899,-0.00936998597965899,-0.00936998597965899,-0.008200397782750946
2023-04-06,-0.02288698572853276,-0.02288698572853276,-0.02288698572853276,-0.02288698572853276,-0.02288698572853276,-0.020028320684157053
2023-04-07,0.018662571990261334,0.018662571990261334,0.018662571990261334,0.018662571990261334,0.018662571990261334,0.01632904294943116
2023-04-08,-0.014728955371696384,-0.014728955371696384,-0.014728955371696384,-0.014728955371696384,-0.014728955371696384,-0.012918789089709115
2023-04-09,0.0002204342331739717,0.0002204342331739717,0.0002204342331739717,0.0002204342331739717,0.0002204342331739717,0.00019298863627881246
2023-04-10,0.023262905962178726,0.023262905962178726,0.023262905962178726,0.023262905962178726,0.023262905962178726,0.020367071055459318
2023-04-11,-0.001457172136467566,-0.001457172136467566,-0.001457172136467566,-0.001457172136467566,-0.001457172136467566,-0.0012793997685605074
2023-04-12,-0.017870544799650334,-0.017870544799650334,-0.017870544799650334,-0.017870544799650334,-0.017870544799650334,-0.016171924207277533
2023-04-13,0.011153150641312948,0.011153150641312948,0.011153150641312948,0.011153150641312948,0.011153150641312948,0.009994174051927374
2023-04-14,0.016972337619187483,0.016972337619187483,0.016972337619187483,0.016972337619187483,0.016972337619187483,0.015666646056790023
2023-04-15,-0.00783517182468696,-0.00783517182468696,-0.00783517182468696,-0.00783517182468696,-0.00783517182468696,-0.0071699581223660935
2023-04-16,-0.0425708097004136,-0.0425708097004136,-0.0425708097004136,-0.0425708097004136,-0.0425708097004136,-0.037324009237866385
2023-04-17,-0.03503246223834866,-0.03503246223834866,-0.03503246223834866,-0.03503246223834866,-0.03503246223834866,-0.034479052717411474
2023-04-18,0.02885360940287507,0.02885360940287507,0.02885360940287507,0.02885360940287507,0.02885360940287507,0.02656608195721799
2023-04-19,-0.10486208646090422,-0.10486208646090422,-0.10486208646090422,-0.10486208646090422,-0.10486208646090422,-0.09295354938048095
2023-04-20,0.008081410118174537,0.008081410118174537,0.008081410118174537,0.008081410118174537,0.008081410118174537,0.0070805792345214336
2023-04-21,-0.09599296513907085,-0.09599296513907085,-0.09599296513907085,-0.09599296513907085,-0.09599296513907085,-0.08413466907677547
2023-04-22,-0.003739094710404678,-0.003739094710404678,-0.003739094710404678,-0.003739094710404678,-0.003739094710404678,-0.003234761313019918
2023-04-23,-0.02986553330119579,-0.02986553330119579,-0.02986553330119579,-0.02986553330119579,-0.02986553330119579,-0.026309834293291257
2023-04-24,-0.00916880909281137,-0.00916880909281137,-0.00916880909281137,-0.00916880909281137,-0.00916880909281137,-0.008346289889988534
2023-04-25,0.026450965087359446,0.026450965087359446,0.026450965087359446,0.026450965087359446,0.026450965087359446,0.02435677283783888
2023-04-26,-0.028698390732328494,-0.024146389780692945,-0.028698390732328494,-0.028698390732328494,-0.024146389780692945,-0.024023361947509536
2023-04-27,0.004061080222769631,0.00503629258982663,0.004061080222769631,0.004061080222769631,0.00503629258982663,0.00503629258982663
2023-04-28,0.018166255012578292,0.018166255012578292,0.018166255012578292,0.018166255012578292,0.018166255012578292,0.01513313697729557
2023-04-29,0.06900909217024709,0.06900909217024709,0.06900909217024709,0.06900909217024709,0.06900909217024709,0.06026825899330368
2023-04-30,-0.010381368625468679,-0.010381368625468679,-0.010381368625468679,-0.010381368625468679,-0.010381368625468679,-0.00915962461465869
2023-05-01,-0.09820335495238475,-0.09820335495238475,-0.09820335495238475,-0.09820335495238475,-0.09820335495238475,-0.08653933547687787
2023-05-02,-0.004640942955804084,0.0007783367478422232,0.0007783367478422232,0.0007783367478422232,0.0007783367478422232,0.0012827283571101855
2023-05-03,0.016462386481434166,0.01744469771628565,0.01744469771628565,0.01744469771628565,0.01744469771628565,0.015556283723670017
2023-05-04,-0.005512537989771027,-0.005512537989771027,-0.005512537989771027,-0.005512537989771027,-0.005512537989771027,-0.004947549167257148
2023-05-05,0.00679155143542487,0.00679155143542487,0.00679155143542487,0.00679155143542487,0.00679155143542487,0.005939911701787759
2023-05-06,-0.05420366139812416,-0.05420366139812416,-0.05420366139812416,-0.05420366139812416,-0.05420366139812416,-0.04897820604814329
2023-05-07,-0.018248145892392875,-0.018248145892392875,-0.018248145892392875,-0.018248145892392875,-0.018248145892392875,-0.018066231471053462
2023-05-08,-0.014006448864881782,-0.0164448609295359,-0.0164448609295359,-0.0164448609295359,-0.0164448609295359,-0.0164448609295359
2023-05-09,0.009387355560778188,0.0067510675952204835,0.0067510675952204835,0.0067510675952204835,0.0067510675952204835,0.0067510675952204835
2023-05-10,0.004733776257159539,0.0037486427353752294,0.0037486427353752294,0.0037486427353752294,0.0037486427353752294,0.0037486427353752294
2023-05-11,-0.024533478786127105,-0.024533478786127105,-0.024533478786127105,-0.024533478786127105,-0.024533478786127105,-0.024533478786127105
2023-05-12,0.02053520279091181,0.02053520279091181,0.02053520279091181,0.02053520279091181,0.02053520279091181,0.02053520279091181
2023-05-13,0.0041147573338546906,0.0041147573338546906,0.0041147573338546906,0.0041147573338546906,0.0041147573338546906,0.0041147573338546906
2023-05-14,0.0002987657831334811,0.0002987657831334811,0.0002987657831334811,0.0002987657831334811,0.0002987657831334811,0.0002987657831334811
2023-05-15,0.012116754450224532,0.012116754450224532,0.012116754450224532,0.012116754450224532,0.012116754450224532,0.012116754450224532
2023-05-16,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508,0.004517723980405508
2023-05-17,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785,0.0069859547462913785
2023-05-18,-0.025234780268586277,-0.025234780268586277,-0.025234780268586277,-0.025234780268586277,-0.025234780268586277,-0.025234780268586277
2023-05-19,0.006473285558703301,0.00610597869482854,0.00610597869482854,0.00610597869482854,0.00610597869482854,0.005689524132654888
2023-05-20,0.0166066212543039,0.01562900108329468,0.01562900108329468,0.01562900108329468,0.01562900108329468,0.015686467322619135
2023-05-21,0.024290030072439572,0.024290030072439572,0.024290030072439572,0.008390595624819808,0.024290030072439572,0.024290030072439572
2023-05-22,0.039499466537380234,0.039499466537380234,0.039499466537380234,0.03857893653624522,0.039499466537380234,0.039499466537380234
2023-05-23,0.004002119159378648,0.004002119159378648,0.004002119159378648,0.004002119159378648,0.004002119159378648,0.004002119159378648
2023-05-24,-0.020164435669505654,-0.020164435669505654,-0.020164435669505654,-0.020164435669505654,-0.020164435669505654,-0.020164435669505654
2023-05-25,-0.0011102744079521942,-0.0011102744079521942,-0.0011102744079521942,-0.0011102744079521942,-0.0011102744079521942,-0.0011102744079521942
2023-05-26,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
2023-05-27,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28,0.0013375662639971697,0.0013375662639971697,0.0013375662639971697,0.0013375662639971697,0.0013375662639971697,0.0013375662639971697
2023-05-29,-0.016627461418920242,-0.016627461418920242,-0.016627461418920242,-0.016627461418920242,-0.016627461418920242,-0.016627461418920242
2023-05-30,0.017252417253403207,0.017252417253403207,0.017252417253403207,0.017252417253403207,0.017252417253403207,0.017252417253403207
2023-05-31,-0.011659104913731233,-0.011659104913731233,-0.011659104913731233,-0.011659104913731233,-0.011659104913731233,-0.011659104913731233
2023-06-01,-0.01946145751700934,-0.01946145751700934,-0.01946145751700934,-0.01946145751700934,-0.01946145751700934,-0.01946145751700934
2023-06-02,0.035618705624011815,0.035618705624011815,0.035618705624011815,0.035618705624011815,0.035618705624011815,0.035618705624011815
2023-06-03,-0.014170247510565281,-0.014170247510565281,-0.014170247510565281,-0.014170247510565281,-0.014170247510565281,-0.014170247510565281
2023-06-04,-0.00991836323956452,-0.00991836323956452,-0.00991836323956452,-0.00991836323956452,-0.00991836323956452,-0.009076169081624008
2023-06-05,-0.048052132261789615,-0.048052132261789615,-0.048052132261789615,-0.048052132261789615,-0.048052132261789615,-0.047948389830479776
2023-06-06,0.029058251989339867,0.029058251989339867,0.029058251989339867,0.029058251989339867,0.029058251989339867,0.029058251989339867
2023-06-07,-0.0213844642883263,-0.0213844642883263,-0.0213844642883263,-0.0213844642883263,-0.0213844642883263,-0.0213844642883263
2023-06-08,0.009464948076167712,0.009464948076167712,0.009464948076167712,0.009464948076167712,0.009464948076167712,0.009464948076167712
2023-06-09,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
2023-06-10,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,-0.016984034296370187,-0.016984034296370187,-0.016984034296370187,-0.016984034296370187,-0.016984034296370187,-0.015597659401831554
2023-06-23,0.35689413379132895,0.35689413379132895,0.35689413379132895,0.35689413379132895,0.35689413379132895,0.3273062483437408
2023-06-24,0.12064404356087688,0.12064404356087688,0.12064404356087688,0.12064404356087688,0.12064404356087688,0.10543339874064417
2023-06-25,-0.062063413031089865,-0.062063413031089865,-0.062063413031089865,-0.062063413031089865,-0.062063413031089865,-0.05505009880121736
2023-06-26,0.09177654361731058,0.09177654361731058,0.09177654361731058,0.09177654361731058,0.09177654361731058,0.08927030577207673
2023-06-27,0.020087600429022245,0.020087600429022245,0.020087600429022245,0.020087600429022245,0.020087600429022245,0.016011733985459964
2023-06-28,-0.014097990327565979,-0.014097990327565979,-0.014097990327565979,-0.014097990327565979,-0.014097990327565979,-0.011438530649825474
2023-06-29,0.08364748439889347,0.08364748439889347,0.08364748439889347,0.08364748439889347,0.08364748439889347,0.06768555420616607
2023-06-30,0.14182512983273754,0.14182512983273754,0.14182512983273754,0.14182512983273754,0.14182512983273754,0.11647720879247547
2023-07-01,-0.02695534375302233,-0.02695534375302233,-0.02695534375302233,-0.02695534375302233,-0.02695534375302233,-0.028786194871350812
2023-07-02,0.015453422544725814,0.015453422544725814,0.015453422544725814,0.015453422544725814,0.015453422544725814,0.016737456777763837
2023-07-03,-0.019117457257246673,-0.019117457257246673,-0.019117457257246673,-0.019117457257246673,-0.019117457257246673,-0.020679788894105933
2023-07-04,-0.03146721515897444,-0.03146721515897444,-0.03146721515897444,-0.03146721515897444,-0.03146721515897444,-0.03409310613961902
2023-07-05,-0.0009628144940095895,-0.0009628144940095895,-0.0009628144940095895,-0.0009628144940095895,-0.0009628144940095895,-0.0010459958001539649
2023-07-06,0.010685851836482518,0.010685851836482518,0.010685851836482518,0.010685851836482518,0.010685851836482518,0.011610010996085052
2023-07-07,0.002217796783453796,0.002217796783453796,0.002217796783453796,0.002217796783453796,0.002217796783453796,0.002407400241910107
2023-07-08,-0.012814007268219796,-0.012814007268219796,-0.012814007268219796,-0.012814007268219796,-0.012814007268219796,-0.013906868971381936
2023-07-09,-0.012713271038100604,-0.012713271038100604,-0.012713271038100604,-0.012713271038100604,-0.012713271038100604,-0.013812832762605365
2023-07-10,0.01826878216506178,0.01826878216506178,0.01826878216506178,0.01826878216506178,0.01826878216506178,0.01987096678399536
2023-07-11,-0.0011018370883588702,-0.0011018370883588702,-0.0011018370883588702,-0.0011018370883588702,-0.0011018370883588702,-0.001196586193944471
2023-07-12,0.0168359615682927,0.0168359615682927,0.0168359615682927,0.0168359615682927,0.0168359615682927,0.01828545295770856
2023-07-13,-0.016020710961802798,-0.016020710961802798,-0.016020710961802798,-0.016020710961802798,-0.016020710961802798,-0.017375245114673032
2023-07-14,-0.028643035992269805,-0.028643035992269805,-0.028643035992269805,-0.028643035992269805,-0.028643035992269805,-0.026360075503899183
2023-07-15,-0.012963183685235635,-0.012963183685235635,-0.012963183685235635,-0.012963183685235635,-0.012963183685235635,-0.012224967313559154
2023-07-16,-0.004660218788204551,-0.004660218788204551,-0.004660218788204551,-0.004660218788204551,-0.004660218788204551,-0.0042381260925926645
2023-07-17,-0.014416947606980868,-0.014416947606980868,-0.014416947606980868,-0.014416947606980868,-0.014416947606980868,-0.012930821206691867
2023-07-18,-0.015484201572066425,-0.015484201572066425,-0.015484201572066425,-0.015484201572066425,-0.015484201572066425,-0.013444085620251789
2023-07-19,0.015483462494813027,0.015483462494813027,0.015483462494813027,0.015483462494813027,0.015483462494813027,0.013552937871460724
2023-07-20,-0.014224978407815558,-0.014224978407815558,-0.014224978407815558,-0.014224978407815558,-0.014224978407815558,-0.01246725418599326
2023-07-21,-0.017720832629106398,-0.017720832629106398,-0.017720832629106398,-0.017720832629106398,-0.017720832629106398,-0.015506870818178475
2023-07-22,-0.013139926948422143,-0.013139926948422143,-0.013139926948422143,-0.013139926948422143,-0.013139926948422143,-0.011497164175876984
2023-07-23,0.0010268901538215136,0.0010268901538215136,0.0010268901538215136,0.0010268901538215136,0.0010268901538215136,0.0008984986266717954
2023-07-24,-0.02868848641274868,-0.02868848641274868,-0.02868848641274868,-0.02868848641274868,-0.02868848641274868,-0.025106992058977706
2023-07-25,-0.00039085210874378884,-0.00039085210874378884,-0.00039085210874378884,-0.00039085210874378884,-0.00039085210874378884,-0.00034080118019741423
2023-07-26,0.01883527352945724,0.01883527352945724,0.01883527352945724,0.01883527352945724,0.01883527352945724,0.01648323120034134
2023-07-27,0.008919592316938951,0.008919592316938951,0.008919592316938951,0.008919592316938951,0.008919592316938951,0.007805737779591038
2023-07-28,0.0025731899224745725,0.0025731899224745725,0.0025731899224745725,0.0025731899224745725,0.0025731899224745725,0.0022542730213943596
2023-07-29,-0.003967385610314844,-0.003967385610314844,-0.003967385610314844,-0.003967385610314844,-0.003967385610314844,-0.003476780360866738
2023-07-30,-0.005718210629172216,-0.005718210629172216,-0.005718210629172216,-0.005718210629172216,-0.005718210629172216,-0.005008632039400274
2023-07-31,-0.0190968932441985,-0.0190968932441985,-0.0190968932441985,-0.0190968932441985,-0.0190968932441985,-0.016715211313523826
2023-08-01,0.00918156919411528,0.00918156919411528,0.00918156919411528,0.00918156919411528,0.00918156919411528,0.008017017873427346
2023-08-02,-0.028425204229874046,-0.028425204229874046,-0.028425204229874046,-0.028425204229874046,-0.028425204229874046,-0.024848545938454536
2023-08-03,-0.015297023843297453,-0.015297023843297453,-0.015297023843297453,-0.015297023843297453,-0.015297023843297453,-0.013323198469773034
2023-08-04,0.005247795248772169,0.005247795248772169,-0.009444264768339927,-0.009444264768339927,0.005247795248772169,0.0058833509967335385
2023-08-05,0.07964436413918752,0.07655628289581573,0.004433417377581961,0.004433417377581961,0.07655628289581573,0.07637804890079991
2023-08-06,-0.06375612400632225,-0.06378745623771498,-0.06551161494629165,-0.06551161494629165,-0.06378745623771498,-0.06373061459902774
2023-08-07,-0.016727768572875834,-0.016727768572875834,-0.016727768572875834,0.012686228227227758,-0.016727768572875834,-0.017473879158836025
2023-08-08,0.01516770629061126,0.01516770629061126,-0.0009034204601261475,-0.0001705258675451793,0.01516770629061126,0.015146082656593451
2023-08-09,0.0017596770899293013,0.0017748864349831361,0.0010065055922525712,-0.0053100914335699745,0.0017748864349831361,0.0020615907290981728
2023-08-10,0.030648349945551656,0.019648813070633375,0.019648813070633375,-0.012766976566083277,0.019648813070633375,0.01986192148503152
2023-08-11,0.055890480717634805,0.05509845176050043,0.05509845176050043,0.05221799163177665,0.05509845176050043,0.05464472081891114
2023-08-12,0.02354042991440397,0.02354042991440397,0.02354042991440397,0.02354042991440397,0.02354042991440397,0.023345312403913576
2023-08-13,-0.0440190418257419,-0.0440190418257419,-0.0440190418257419,-0.0440190418257419,-0.0440190418257419,-0.04366250841279251
2023-08-14,-0.0038056480076683608,-0.0038056480076683608,-0.0038056480076683608,-0.0038056480076683608,-0.0038056480076683608,-0.0037734167622722747
2023-08-15,-0.02784693563880436,-0.02784693563880436,-0.02784693563880436,-0.02784693563880436,-0.02784693563880436,-0.027610197758601518
2023-08-16,-0.06944145102567512,-0.06944145102567512,-0.06944145102567512,-0.06944145102567512,-0.06944145102567512,-0.06883433914043546
2023-08-17,-0.11958681083220257,-0.11958681083220257,-0.11958681083220257,-0.06667439963833333,-0.11958681083220257,-0.11846400081082054
2023-08-18,-0.0020000000000000018,-0.020696123694569857,-0.020696123694569857,-0.00940703391103137,-0.020696123694569857,-0.018341704834598516
2023-08-19,0.0,-0.0019485581752914927,-0.0019485581752914927,-0.001980566723559729,-0.0019485581752914927,-0.0017013516330244283
2023-08-20,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-16,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-17,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-23,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-24,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-27,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03,0.0,0.0,0.0,0.0,0.0,0.0
